id,ticker,event_date,original,true_label,future_return_1d,abnormal_score,senti_label,emo_label,technical_analysis_baseline_prediction,technical_analysis_baseline_confidence,classical_price_only_prediction,classical_price_only_confidence,classical_text_only_prediction,classical_text_only_confidence,classical_text_price_prediction,classical_text_price_confidence,deep_text_only_prediction,deep_text_only_confidence,deep_text_price_prediction,deep_text_price_confidence
109622,MSFT,2020-08-31,$MSFT China had FB and other social media banned for awhile already so what’s wrong with the tencent and tik tok ban 🥱🤷‍♂️,neutral,0.0077149248425749,0.3986077935839228,bullish,anxiety,positive,1.0,neutral,0.4376016274722584,negative,0.392756084349244,neutral,0.5221435476419081,positive,0.34516984,negative,0.3721745
109626,TSLA,2020-08-31,"$TSLA seriously!! 
 it’s like a real Rocket 🚀 no jokes it’s REAL!! 😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋",negative,-0.046696908046846,-1.0605554892619118,bullish,excitement,positive,1.0,positive,0.4060719456322319,positive,0.3699255322741379,positive,0.4549196274221103,neutral,0.34047103,negative,0.85999984
109627,TSLA,2020-08-31,$TSLA I’ve fallen in love all over again 🚀🤣💪🏼,negative,-0.046696908046846,-1.0605554892619118,bullish,excitement,positive,1.0,positive,0.4060719456322319,neutral,0.3566909309316665,positive,0.4321229990561031,neutral,0.3392392,negative,0.8578722
109628,TSLA,2020-08-31,$TSLA back on the road to 2kville 6days of driving see ya soon 😎,negative,-0.046696908046846,-1.0605554892619118,bullish,optimism,positive,1.0,positive,0.4060719456322319,neutral,0.3758356557140359,positive,0.3741796142576287,neutral,0.33910057,negative,0.7827918
109629,TSLA,2020-08-31,$TSLA if you don’t sell you don’t have to pay taxes 🤔🤔🤔,negative,-0.046696908046846,-1.0605554892619118,bullish,disgust,positive,1.0,positive,0.4060719456322319,neutral,0.5451634927622213,neutral,0.457704392874636,positive,0.3550549,negative,0.66330093
109644,AAPL,2020-09-01,$AAPL it never stops!!!🚀🚀🚀 not too late to hop on the money train,negative,-0.0207182020866919,-1.0305322019561962,bullish,belief,positive,1.0,positive,0.3917693082325114,positive,0.4292537024637632,positive,0.4439273093485254,neutral,0.34498885,negative,0.42866525
109630,TSLA,2020-09-01,"$TSLA From the SP movement both before and after split, I really think there is a big announcement in works. Hopefully SpaceX merger 🤞",negative,-0.0582675652408364,-1.174228642940791,bullish,optimism,positive,1.0,negative,0.5505434355009582,positive,0.404901364432934,negative,0.6007223714458276,positive,0.34105927,negative,0.99721295
109631,TSLA,2020-09-01,"$TSLA bears waiting for this to go to 300, you will wait forever! 🤡",negative,-0.0582675652408364,-1.174228642940791,bullish,disgust,positive,1.0,negative,0.5505434355009582,positive,0.4083449996303994,negative,0.5284759875795658,positive,0.34940416,negative,0.996384
109632,TSLA,2020-09-01,$TSLA keep watching bears - YOU CANNOT WIN ON THIS BAD BOY 😂😂😂😂😂😂😂😂😂😂😂😂😂,negative,-0.0582675652408364,-1.174228642940791,bullish,excitement,positive,1.0,negative,0.5505434355009582,neutral,0.680168255223397,negative,0.4814987261269291,positive,0.34874725,negative,0.9963814
109633,TSLA,2020-09-01,$TSLA Sounds like they need help getting shares for the s and p!!!  🤑,negative,-0.0582675652408364,-1.174228642940791,bullish,amusement,positive,1.0,negative,0.5505434355009582,negative,0.4972635491737076,negative,0.7690112002001182,positive,0.34565726,negative,0.9967687
109634,TSLA,2020-09-01,"$TSLA  Alls I'm saying is..

If this stock price drops bc of the offering, I'm freeing up some capital to buy more. Seems like a win, win situation to me. 🤷🏽‍♀️",negative,-0.0582675652408364,-1.174228642940791,bullish,anxiety,positive,1.0,negative,0.5505434355009582,neutral,0.3761901095830208,negative,0.5631434322444305,positive,0.3547765,negative,0.9955519
109635,TSLA,2020-09-01,$TSLA LISTEN TO THOSE BEARS THEY HAVE BEEN RIGHT 2k points ago 🤣🤣🤣,negative,-0.0582675652408364,-1.174228642940791,bullish,disgust,positive,1.0,negative,0.5505434355009582,neutral,0.3770134296804157,negative,0.6724645038974731,positive,0.34101114,negative,0.99648905
109636,TSLA,2020-09-01,$TSLA last call to get on the train 🚂,negative,-0.0582675652408364,-1.174228642940791,bullish,anxiety,positive,1.0,negative,0.5505434355009582,neutral,0.439330883245608,negative,0.6714333439212428,neutral,0.3438665,negative,0.9963981
109637,TSLA,2020-09-01,$TSLA Still much higher than yesterdays lowest.. Just wait. 🦄🦄💕💕😍😍,negative,-0.0582675652408364,-1.174228642940791,bullish,optimism,positive,1.0,negative,0.5505434355009582,negative,0.3936651914741135,negative,0.5719691773096464,neutral,0.34542853,negative,0.99506
109638,TSLA,2020-09-01,$TSLA who TF TOOK A DUMP 🗣!!!!?????,negative,-0.0582675652408364,-1.174228642940791,bullish,disgust,positive,1.0,negative,0.5505434355009582,negative,0.3932192884565472,negative,0.6860545910882762,positive,0.3585455,negative,0.99439806
109639,TSLA,2020-09-01,$TSLA stop trying to kee this down! Let it go to $520-$550 and stay in your own lane 😂,negative,-0.0582675652408364,-1.174228642940791,bullish,amusement,positive,1.0,negative,0.5505434355009582,neutral,0.4794345922685132,negative,0.4289353691238867,positive,0.34469008,negative,0.99522024
109640,TSLA,2020-09-01,$TSLA   OMG !!!  Seriously..... who would sell this stock ????  Very long.  Buy and Hold.   This is how Millionaires are mad people 🙄🙄,negative,-0.0582675652408364,-1.174228642940791,bullish,surprise,positive,1.0,negative,0.5505434355009582,positive,0.5216322467157393,negative,0.4531265754065485,positive,0.3622227,negative,0.9956999
109641,TSLA,2020-09-01,$TSLA made a tiny little profit shorting for a few minutes. I know better than to bet against TSLA for too long. Bought some $600 calls for this Friday 😁😆😆,negative,-0.0582675652408364,-1.174228642940791,bullish,excitement,positive,1.0,negative,0.5505434355009582,positive,0.3563887189385993,negative,0.5456939382547331,positive,0.3470138,negative,0.99642247
109642,TSLA,2020-09-01,$TSLA I bought the March dip at $434 and rode that rocket to the split! I am loading up the rocket again preparing for another blast off!!! 🚀🚀🚀🚀🚀,negative,-0.0582675652408364,-1.174228642940791,bullish,excitement,positive,1.0,negative,0.5505434355009582,neutral,0.4945693267205187,negative,0.5765245561458505,positive,0.3502803,negative,0.99560106
109643,TSLA,2020-09-01,"$TSLA  I remember Toyota trying to get electric hybrids off the ground 20 years + ago. No one executes like TSLA. Earnings rocket  while costs level out 🏆 TSLA‘s learning rate is insane. Bulls win over and over. Hold on, no regrets.",negative,-0.0582675652408364,-1.174228642940791,bullish,excitement,positive,1.0,negative,0.5505434355009582,neutral,0.3670330256879849,negative,0.6047086071683689,positive,0.34890404,negative,0.99565375
109645,AAPL,2020-09-02,$AAPL ONE  THIRTY  FIVE  on the dot... 🤣😂🤣😂💪🍏🍏💰🍏💸🍏🤑🤑🤑 Excellent...,negative,-0.0800610258079882,-3.7666043023266105,bullish,belief,positive,1.0,neutral,0.4262164143883088,negative,0.3856751247841397,neutral,0.4287099664012048,neutral,0.34460697,neutral,0.4084763
109652,AAPL,2020-09-02,$AAPL 160 calls for Sept 18 come on Apple make me rich💰💰💰,negative,-0.0800610258079882,-3.7666043023266105,bullish,optimism,positive,1.0,neutral,0.4262164143883088,negative,0.4888239972410787,negative,0.4165753502881092,negative,0.3421846,negative,0.3653636
109646,TSLA,2020-09-02,$TSLA pinning some trolls on my wall of shame again. They prob still holding and lost out on profits while I locked in $7K today.  I plan to reshort on any bounce tomorrow. Time after time these ppl holding for the moon 🤦🏻‍♂️.,negative,-0.0902384920331604,-1.7337173274191269,bearish,ambiguous,positive,1.0,negative,0.5152278002566493,positive,0.5040209171627524,positive,0.4658191901543857,positive,0.3388057,negative,0.9919636
109647,TSLA,2020-09-02,$TSLA wonder how many people gon a cry for SEC when this hits $400 EOD tomorrow 🤣✌,negative,-0.0902384920331604,-1.7337173274191269,bearish,amusement,positive,1.0,negative,0.5152278002566493,neutral,0.5622142147569633,neutral,0.4056422232271908,neutral,0.33901253,negative,0.99124616
109648,TSLA,2020-09-02,$TSLA should have hold my puts overnight 🤦‍♂️,negative,-0.0902384920331604,-1.7337173274191269,bearish,depression,positive,1.0,negative,0.5152278002566493,neutral,0.4114694514785794,negative,0.5326981558723344,neutral,0.3417613,negative,0.99431944
109649,TSLA,2020-09-02,$TSLA Hold until battery day 🤡🤡🤡 That you all 114k record day for me,negative,-0.0902384920331604,-1.7337173274191269,bearish,belief,positive,1.0,negative,0.5152278002566493,neutral,0.3661885880241318,negative,0.5918453917077239,negative,0.34028137,negative,0.991577
109651,TSLA,2020-09-02,"$TSLA : “Oops, I did it again
I played with your heart, got lost in the game
Oh baby, baby” 🎼 🎶 🎵",negative,-0.0902384920331604,-1.7337173274191269,bearish,disgust,positive,1.0,negative,0.5152278002566493,positive,0.4618609382481559,negative,0.4884621694827995,neutral,0.3399494,negative,0.9935684
109653,TSLA,2020-09-02,$TSLA maybe another stock split 10-1 can make this thing go up 😄🤣🤣😂😅,negative,-0.0902384920331604,-1.7337173274191269,bearish,disgust,positive,1.0,negative,0.5152278002566493,positive,0.390149676703371,negative,0.5646246564505639,positive,0.3435897,negative,0.98762846
109650,WMT,2020-09-02,$WMT Bought back the 55 calls I sold as a hedge yesterday. Expecting consolidation for a day or two and then another rip up. After a day or two I will sell all my ITM calls and buy OTM. 😎,negative,-0.021262059090452,-1.0324981316708428,bullish,ambiguous,positive,1.0,neutral,0.3920494985332156,neutral,0.4745899649375725,neutral,0.5827473839154337,positive,0.35678318,neutral,0.44854885
109655,AAPL,2020-09-03,"$AAPL should’ve sold today, this looks like a clear down day tomorrow 😔",neutral,0.0006619494929867,0.0296360988056658,bearish,optimism,positive,1.0,neutral,0.3518971854748881,neutral,0.3572253218807528,neutral,0.3911694325564493,positive,0.33787113,neutral,0.3976184
109662,AAPL,2020-09-03,$AAPL $124  is going be to new resistance 🐻🐻,neutral,0.0006619494929867,0.0296360988056658,bearish,anxiety,positive,1.0,neutral,0.3518971854748881,negative,0.5150489043467781,negative,0.4962101186415699,neutral,0.33525097,neutral,0.4165396
109667,AAPL,2020-09-03,$AAPL Lmao will Apple be a $50 stock soon?😂😂,neutral,0.0006619494929867,0.0296360988056658,bearish,confusion,positive,1.0,neutral,0.3518971854748881,negative,0.3767624708706746,neutral,0.362478202315824,positive,0.3499033,neutral,0.39410743
109654,TSLA,2020-09-03,$TSLA Can we get Pullback to 313 50MA so that Bulls can reload 😂. Any news on offerings ? Is it done or yet to commence?,neutral,0.0278132472752659,0.5054008135113345,bearish,belief,neutral,1.0,negative,0.4898246929049804,neutral,0.5020854722534315,negative,0.5283095228279688,positive,0.35441542,neutral,0.95618564
109656,TSLA,2020-09-03,$TSLA germany news was released yesterday😂😂bulls getting desperate,neutral,0.0278132472752659,0.5054008135113345,bearish,ambiguous,neutral,1.0,negative,0.4898246929049804,neutral,0.4279566103205687,negative,0.5505578543520636,negative,0.34025374,neutral,0.9646372
109657,TSLA,2020-09-03,$TSLA Pray to Musk he is your GOD. 😂😂😂,neutral,0.0278132472752659,0.5054008135113345,bearish,disgust,neutral,1.0,negative,0.4898246929049804,positive,0.4758901210997294,negative,0.420356191946761,positive,0.3568131,neutral,0.9580283
109658,TSLA,2020-09-03,"$TSLA Don't worry bulls, Elon can always announce another stock split if the stock gets too low !! 😂",neutral,0.0278132472752659,0.5054008135113345,bearish,disgust,neutral,1.0,negative,0.4898246929049804,positive,0.4960555458229266,positive,0.408530071429405,positive,0.35449764,neutral,0.9769291
109659,TSLA,2020-09-03,$TSLA battery day battery day. Keep loading your savings and see what happens 💣😂,neutral,0.0278132472752659,0.5054008135113345,bearish,disgust,neutral,1.0,negative,0.4898246929049804,neutral,0.5605648374918787,negative,0.5515557069104642,positive,0.35002548,neutral,0.93090546
109660,TSLA,2020-09-03,$TSLA million mile 🍆 for the 🐂s,neutral,0.0278132472752659,0.5054008135113345,bearish,optimism,neutral,1.0,negative,0.4898246929049804,neutral,0.4610640003250709,negative,0.5422787662872438,positive,0.34438962,neutral,0.9707692
109661,TSLA,2020-09-03,$TSLA .... But by all means keep buying the dips. 🤦 Fukin retards. 380 today,neutral,0.0278132472752659,0.5054008135113345,bearish,anxiety,neutral,1.0,negative,0.4898246929049804,neutral,0.4994471679353438,negative,0.4228091935061565,positive,0.34789374,neutral,0.97910905
109663,TSLA,2020-09-03,$TSLA if this drops below 400... look out below 👀,neutral,0.0278132472752659,0.5054008135113345,bearish,anxiety,neutral,1.0,negative,0.4898246929049804,neutral,0.6139460932049539,neutral,0.4210866514754837,neutral,0.34869283,neutral,0.9518785
109664,TSLA,2020-09-03,$TSLA wahooo after market doesn’t look good. But that can change tomorrow let’s see what futures say 🙃,neutral,0.0278132472752659,0.5054008135113345,bearish,excitement,neutral,1.0,negative,0.4898246929049804,neutral,0.6005928358478333,neutral,0.4200325103407846,positive,0.35150465,neutral,0.9808741
109665,TSLA,2020-09-03,$TSLA I’ll see you guys at 150$ nothing more . 🐷 stock,neutral,0.0278132472752659,0.5054008135113345,bearish,confusion,neutral,1.0,negative,0.4898246929049804,negative,0.3786995513041837,negative,0.5619784919423609,positive,0.34598026,neutral,0.9561096
109666,TSLA,2020-09-03,$TSLA sold everything on Monday 🙌🏼 do the same before it’s too late 👎🏻,neutral,0.0278132472752659,0.5054008135113345,bearish,ambiguous,neutral,1.0,negative,0.4898246929049804,positive,0.4557050397933496,negative,0.5264530105321521,neutral,0.3403617,neutral,0.9760729
109673,AAPL,2020-09-04,$AAPL Retail getting slaughtered. Keep buying lil piggies🐷,negative,-0.0672950365821184,-2.3095181127484823,bearish,belief,neutral,1.0,negative,0.4646870012825615,negative,0.3731675955348838,negative,0.4866865015096721,neutral,0.33923495,negative,0.77195644
109675,AAPL,2020-09-04,$AAPL next week back 130 by iPhone 12 launch 150🚀🚀🚀🚀🚀🚀🚀🚀,negative,-0.0672950365821184,-2.3095181127484823,bullish,belief,neutral,1.0,negative,0.4646870012825615,negative,0.3904750481378637,negative,0.6163804933254172,negative,0.3593033,negative,0.79769945
109668,TSLA,2020-09-04,$TSLA I heard Tesla is an energy company. Go look at energy company valuations.. 🤦‍♂️,negative,-0.2106282432039079,-3.486107043703371,bearish,anger,neutral,1.0,negative,0.4644285743905083,neutral,0.4294987245941279,negative,0.5725826252501778,positive,0.3674166,negative,0.948308
109669,TSLA,2020-09-04,$TSLA I don’t think y’all understand the power of MMs. Well I’m trying to warn you 🤷‍♂️ tech bubble about to burst,negative,-0.2106282432039079,-3.486107043703371,bearish,confusion,neutral,1.0,negative,0.4644285743905083,neutral,0.4146748015134792,negative,0.4408068127421907,positive,0.33895624,negative,0.98373175
109670,TSLA,2020-09-04,$TSLA Imagine not getting out at $424🤡,negative,-0.2106282432039079,-3.486107043703371,bearish,panic,neutral,1.0,negative,0.4644285743905083,neutral,0.3943070772267665,negative,0.5012429313968314,neutral,0.34152094,negative,0.9696251
109671,TSLA,2020-09-04,$TSLA PEOPLE! For the love of God! 🛑 buying $600 calls for a week from now!,negative,-0.2106282432039079,-3.486107043703371,bearish,excitement,neutral,1.0,negative,0.4644285743905083,positive,0.3916758140882873,negative,0.5397980962476275,positive,0.35228324,negative,0.97401726
109672,TSLA,2020-09-04,$TSLA sold my put too early 🥴😂 how much longer will this drop lol,negative,-0.2106282432039079,-3.486107043703371,bearish,excitement,neutral,1.0,negative,0.4644285743905083,positive,0.4771148394322823,positive,0.547543352342044,neutral,0.34047025,negative,0.9788936
109674,TSLA,2020-09-04,$TSLA listen all i want is elon to tweet got the invite to go 🍓 picking,negative,-0.2106282432039079,-3.486107043703371,bullish,amusement,neutral,1.0,negative,0.4644285743905083,positive,0.4543414004057403,positive,0.4304532417305845,neutral,0.3376343,negative,0.9666044
109676,TSLA,2020-09-04,$TSLA better gap down so i can get cheap share. 🤡,negative,-0.2106282432039079,-3.486107043703371,bullish,anxiety,neutral,1.0,negative,0.4644285743905083,neutral,0.5066935459961279,negative,0.4814299798926115,neutral,0.34052414,negative,0.96497613
109678,AAPL,2020-09-08,"$AAPL Short term idea, this should trade below 109 by end of 09/18. Share holders/ longs need not worry. Option holders plan accordingly. 🙌🏻",positive,0.0398868506790937,1.399889210453223,bearish,belief,neutral,1.0,negative,0.4401768285264299,negative,0.4431158710529533,negative,0.5513723311242547,positive,0.34555528,positive,0.39303777
